subject	block	trial	trigger	word	priming	dur	ia
A0159	2	703	1	0	0	432	prime
A0159	2	704	9	1	0	-1	prime
A0159	2	705	1	0	0	420	prime
A0159	2	706	1	0	0	526	prime
A0159	2	707	1	0	0	606	prime
A0159	2	708	1	0	0	467	prime
A0159	2	709	1	0	0	399	prime
A0159	2	710	1	0	0	401	prime
A0159	2	711	9	1	0	-1	prime
A0159	2	712	9	1	0	-1	prime
A0159	2	713	1	0	0	486	prime
A0159	2	714	9	1	0	-1	prime
A0159	2	715	1	0	0	403	prime
A0159	2	716	5	0	1	391	prime
A0159	2	717	1	0	0	385	prime
A0159	2	718	9	1	0	-1	prime
A0159	2	719	1	0	0	328	prime
A0159	2	480	10	1	0	-1	target
A0159	2	481	6	0	1	362	target
A0159	2	482	2	0	0	441	target
A0159	2	483	2	0	0	449	target
A0159	2	484	2	0	0	419	target
A0159	2	485	10	1	0	-1	target
A0159	2	486	10	1	0	-1	target
A0159	2	487	2	0	0	542	target
A0159	2	488	10	1	0	-1	target
A0159	2	489	2	0	0	464	target
A0159	2	490	2	0	0	-1	target
A0159	2	491	2	0	0	-1	target
A0159	2	492	10	1	0	-1	target
A0159	2	493	6	0	1	417	target
A0159	2	494	6	0	1	437	target
A0159	2	495	6	0	1	335	target
A0159	2	496	6	0	1	372	target
A0159	2	497	2	0	0	-1	target
A0159	2	498	2	0	0	-1	target
A0159	2	499	2	0	0	631	target
A0159	2	500	2	0	0	385	target
A0159	2	501	2	0	0	551	target
A0159	2	502	2	0	0	-1	target
A0159	2	503	6	0	1	343	target
A0159	2	504	10	1	0	-1	target
A0159	2	505	2	0	0	-1	target
A0159	2	506	10	1	0	-1	target
A0159	2	507	6	0	1	368	target
A0159	2	508	2	0	0	-1	target
A0159	2	509	10	1	0	-1	target
A0159	2	510	2	0	0	-1	target
A0159	2	511	2	0	0	404	target
A0159	2	512	6	0	1	384	target
A0159	2	513	2	0	0	-1	target
A0159	2	514	2	0	0	-1	target
A0159	2	515	2	0	0	-1	target
A0159	2	516	10	1	0	-1	target
A0159	2	517	2	0	0	-1	target
A0159	2	518	2	0	0	360	target
A0159	2	519	2	0	0	471	target
A0159	2	520	2	0	0	480	target
A0159	2	521	10	1	0	-1	target
A0159	2	522	2	0	0	304	target
A0159	2	523	6	0	1	325	target
A0159	2	524	10	1	0	-1	target
A0159	2	525	10	1	0	-1	target
A0159	2	526	6	0	1	334	target
A0159	2	527	6	0	1	499	target
A0159	2	528	10	1	0	-1	target
A0159	2	529	10	1	0	-1	target
A0159	2	530	10	1	0	-1	target
A0159	2	531	6	0	1	338	target
A0159	2	532	6	0	1	388	target
A0159	2	533	2	0	0	329	target
A0159	2	534	10	1	0	-1	target
A0159	2	535	10	1	0	-1	target
A0159	2	536	6	0	1	377	target
A0159	2	537	6	0	1	442	target
A0159	2	538	10	1	0	-1	target
A0159	2	539	2	0	0	345	target
A0159	2	540	2	0	0	-1	target
A0159	2	541	6	0	1	435	target
A0159	2	542	6	0	1	463	target
A0159	2	543	10	1	0	-1	target
A0159	2	544	2	0	0	-1	target
A0159	2	545	2	0	0	-1	target
A0159	2	546	6	0	1	350	target
A0159	2	547	10	1	0	-1	target
A0159	2	548	6	0	1	317	target
A0159	2	549	2	0	0	-1	target
A0159	2	550	2	0	0	338	target
A0159	2	551	10	1	0	-1	target
A0159	2	552	6	0	1	367	target
A0159	2	553	2	0	0	333	target
A0159	2	554	10	1	0	-1	target
A0159	2	555	10	1	0	-1	target
A0159	2	556	10	1	0	-1	target
A0159	2	557	2	0	0	336	target
A0159	2	558	10	1	0	352	target
A0159	2	559	2	0	0	371	target
A0159	2	560	2	0	0	-1	target
A0159	2	561	10	1	0	-1	target
A0159	2	562	10	1	0	-1	target
A0159	2	563	2	0	0	339	target
A0159	2	564	2	0	0	436	target
A0159	2	565	10	1	0	-1	target
A0159	2	566	2	0	0	-1	target
A0159	2	567	10	1	0	-1	target
A0159	2	568	10	1	0	-1	target
A0159	2	569	10	1	0	-1	target
A0159	2	570	6	0	1	346	target
A0159	2	571	2	0	0	-1	target
A0159	2	572	2	0	0	375	target
A0159	2	573	10	1	0	-1	target
A0159	2	574	2	0	0	-1	target
A0159	2	575	2	0	0	-1	target
A0159	2	576	6	0	1	386	target
A0159	2	577	2	0	0	-1	target
A0159	2	578	2	0	0	-1	target
A0159	2	579	2	0	0	-1	target
A0159	2	580	10	1	0	-1	target
A0159	2	581	2	0	0	409	target
A0159	2	582	2	0	0	468	target
A0159	2	583	10	1	0	-1	target
A0159	2	584	2	0	0	-1	target
A0159	2	585	2	0	0	-1	target
A0159	2	586	2	0	0	478	target
A0159	2	587	10	1	0	-1	target
A0159	2	588	6	0	1	484	target
A0159	2	589	2	0	0	536	target
A0159	2	590	6	0	1	399	target
A0159	2	591	6	0	1	317	target
A0159	2	592	2	0	0	347	target
A0159	2	593	6	0	1	377	target
A0159	2	594	10	1	0	-1	target
A0159	2	595	10	1	0	-1	target
A0159	2	596	2	0	0	434	target
A0159	2	597	10	1	0	308	target
A0159	2	598	10	1	0	-1	target
A0159	2	599	10	1	0	-1	target
A0159	2	600	2	0	0	-1	target
A0159	2	601	10	1	0	-1	target
A0159	2	602	10	1	0	-1	target
A0159	2	603	10	1	0	-1	target
A0159	2	604	6	0	1	614	target
A0159	2	605	2	0	0	423	target
A0159	2	606	6	0	1	369	target
A0159	2	607	6	0	1	362	target
A0159	2	608	6	0	1	351	target
A0159	2	609	2	0	0	321	target
A0159	2	610	10	1	0	-1	target
A0159	2	611	10	1	0	-1	target
A0159	2	612	10	1	0	-1	target
A0159	2	613	6	0	1	354	target
A0159	2	614	10	1	0	302	target
A0159	2	615	10	1	0	-1	target
A0159	2	616	6	0	1	341	target
A0159	2	617	10	1	0	133	target
A0159	2	618	6	0	1	423	target
A0159	2	619	2	0	0	-1	target
A0159	2	620	2	0	0	346	target
A0159	2	621	2	0	0	373	target
A0159	2	622	6	0	1	519	target
A0159	2	623	2	0	0	-1	target
A0159	2	624	6	0	1	325	target
A0159	2	625	10	1	0	-1	target
A0159	2	626	10	1	0	-1	target
A0159	2	627	2	0	0	326	target
A0159	2	628	2	0	0	354	target
A0159	2	629	2	0	0	342	target
A0159	2	630	10	1	0	-1	target
A0159	2	631	10	1	0	-1	target
A0159	2	632	10	1	0	-1	target
A0159	2	633	6	0	1	364	target
A0159	2	634	2	0	0	-1	target
A0159	2	635	10	1	0	-1	target
A0159	2	636	10	1	0	-1	target
A0159	2	637	10	1	0	-1	target
A0159	2	638	2	0	0	-1	target
A0159	2	639	6	0	1	379	target
A0159	2	640	10	1	0	-1	target
A0159	2	641	2	0	0	-1	target
A0159	2	642	10	1	0	-1	target
A0159	2	643	10	1	0	423	target
A0159	2	644	10	1	0	-1	target
A0159	2	645	6	0	1	351	target
A0159	2	646	2	0	0	-1	target
A0159	2	647	10	1	0	-1	target
A0159	2	648	10	1	0	-1	target
A0159	2	649	2	0	0	344	target
A0159	2	650	6	0	1	325	target
A0159	2	651	10	1	0	-1	target
A0159	2	652	2	0	0	330	target
A0159	2	653	10	1	0	-1	target
A0159	2	654	10	1	0	-1	target
A0159	2	655	6	0	1	369	target
A0159	2	656	2	0	0	396	target
A0159	2	657	2	0	0	-1	target
A0159	2	658	10	1	0	-1	target
A0159	2	659	2	0	0	-1	target
A0159	2	660	2	0	0	506	target
A0159	2	661	2	0	0	470	target
A0159	2	662	10	1	0	-1	target
A0159	2	663	2	0	0	330	target
A0159	2	664	2	0	0	376	target
A0159	2	665	2	0	0	-1	target
A0159	2	666	6	0	1	419	target
A0159	2	667	10	1	0	-1	target
A0159	2	668	2	0	0	371	target
A0159	2	669	6	0	1	346	target
A0159	2	670	10	1	0	-1	target
A0159	2	671	2	0	0	-1	target
A0159	2	672	10	1	0	-1	target
A0159	2	673	10	1	0	-1	target
A0159	2	674	2	0	0	-1	target
A0159	2	675	10	1	0	-1	target
A0159	2	676	6	0	1	388	target
A0159	2	677	10	1	0	-1	target
A0159	2	678	10	1	0	-1	target
A0159	2	679	6	0	1	347	target
A0159	2	680	10	1	0	-1	target
A0159	2	681	6	0	1	451	target
A0159	2	682	10	1	0	-1	target
A0159	2	683	10	1	0	-1	target
A0159	2	684	10	1	0	-1	target
A0159	2	685	10	1	0	-1	target
A0159	2	686	10	1	0	-1	target
A0159	2	687	2	0	0	-1	target
A0159	2	688	6	0	1	390	target
A0159	2	689	2	0	0	369	target
A0159	2	690	10	1	0	970	target
A0159	2	691	10	1	0	-1	target
A0159	2	692	2	0	0	-1	target
A0159	2	693	10	1	0	-1	target
A0159	2	694	10	1	0	-1	target
A0159	2	695	6	0	1	360	target
A0159	2	696	10	1	0	-1	target
A0159	2	697	10	1	0	-1	target
A0159	2	698	2	0	0	-1	target
A0159	2	699	2	0	0	-1	target
A0159	2	700	2	0	0	383	target
A0159	2	701	10	1	0	-1	target
A0159	2	702	2	0	0	-1	target
A0159	2	703	10	1	0	699	target
A0159	2	704	2	0	0	-1	target
A0159	2	705	10	1	0	-1	target
A0159	2	706	10	1	0	-1	target
A0159	2	707	10	1	0	-1	target
A0159	2	708	10	1	0	-1	target
A0159	2	709	2	0	0	367	target
A0159	2	710	10	1	0	342	target
A0159	2	711	2	0	0	-1	target
A0159	2	712	2	0	0	-1	target
A0159	2	713	10	1	0	-1	target
A0159	2	714	2	0	0	-1	target
A0159	2	715	2	0	0	370	target
A0159	2	716	6	0	1	607	target
A0159	2	717	2	0	0	366	target
A0159	2	718	2	0	0	-1	target
A0159	2	719	10	1	0	-1	target
subject	block	trial	trigger	word	priming	dur	ia
A0161	2	480	5	0	1	304	prime
A0161	2	481	5	0	1	336	prime
A0161	2	482	9	1	0	296	prime
A0161	2	483	1	0	0	295	prime
A0161	2	484	1	0	0	314	prime
A0161	2	485	1	0	0	276	prime
A0161	2	486	1	0	0	276	prime
A0161	2	487	1	0	0	264	prime
A0161	2	488	5	0	1	302	prime
A0161	2	489	9	1	0	-1	prime
A0161	2	490	9	1	0	302	prime
A0161	2	491	5	0	1	363	prime
A0161	2	492	1	0	0	266	prime
A0161	2	493	5	0	1	300	prime
A0161	2	494	1	0	0	340	prime
A0161	2	495	1	0	0	269	prime
A0161	2	496	9	1	0	346	prime
A0161	2	497	1	0	0	389	prime
A0161	2	498	5	0	1	275	prime
A0161	2	499	1	0	0	283	prime
A0161	2	500	9	1	0	264	prime
A0161	2	501	5	0	1	286	prime
A0161	2	502	1	0	0	289	prime
A0161	2	503	1	0	0	301	prime
A0161	2	504	5	0	1	265	prime
A0161	2	505	9	1	0	-1	prime
A0161	2	506	1	0	0	297	prime
A0161	2	507	9	1	0	351	prime
A0161	2	508	5	0	1	270	prime
A0161	2	509	9	1	0	-1	prime
A0161	2	510	1	0	0	314	prime
A0161	2	511	9	1	0	269	prime
A0161	2	512	1	0	0	258	prime
A0161	2	513	1	0	0	331	prime
A0161	2	514	5	0	1	277	prime
A0161	2	515	1	0	0	274	prime
A0161	2	516	5	0	1	292	prime
A0161	2	517	1	0	0	378	prime
A0161	2	518	9	1	0	288	prime
A0161	2	519	1	0	0	321	prime
A0161	2	520	9	1	0	-1	prime
A0161	2	521	1	0	0	362	prime
A0161	2	522	9	1	0	-1	prime
A0161	2	523	1	0	0	364	prime
A0161	2	524	1	0	0	298	prime
A0161	2	525	1	0	0	327	prime
A0161	2	526	1	0	0	295	prime
A0161	2	527	5	0	1	295	prime
A0161	2	528	5	0	1	254	prime
A0161	2	529	1	0	0	437	prime
A0161	2	530	1	0	0	284	prime
A0161	2	531	1	0	0	235	prime
A0161	2	532	1	0	0	270	prime
A0161	2	533	5	0	1	251	prime
A0161	2	534	5	0	1	248	prime
A0161	2	535	1	0	0	260	prime
A0161	2	536	1	0	0	269	prime
A0161	2	537	1	0	0	247	prime
A0161	2	538	1	0	0	252	prime
A0161	2	539	5	0	1	241	prime
A0161	2	540	1	0	0	298	prime
A0161	2	541	5	0	1	276	prime
A0161	2	542	1	0	0	240	prime
A0161	2	543	1	0	0	238	prime
A0161	2	544	1	0	0	241	prime
A0161	2	545	1	0	0	254	prime
A0161	2	546	1	0	0	235	prime
A0161	2	547	1	0	0	258	prime
A0161	2	548	5	0	1	452	prime
A0161	2	549	1	0	0	305	prime
A0161	2	550	1	0	0	241	prime
A0161	2	551	1	0	0	277	prime
A0161	2	552	9	1	0	-1	prime
A0161	2	553	1	0	0	351	prime
A0161	2	554	1	0	0	286	prime
A0161	2	555	5	0	1	576	prime
A0161	2	556	1	0	0	322	prime
A0161	2	557	1	0	0	298	prime
A0161	2	558	1	0	0	551	prime
A0161	2	559	1	0	0	392	prime
A0161	2	560	9	1	0	-1	prime
A0161	2	561	1	0	0	496	prime
A0161	2	562	5	0	1	335	prime
A0161	2	563	5	0	1	385	prime
A0161	2	564	9	1	0	-1	prime
A0161	2	565	5	0	1	335	prime
A0161	2	566	1	0	0	644	prime
A0161	2	567	1	0	0	533	prime
A0161	2	568	1	0	0	407	prime
A0161	2	569	1	0	0	-1	prime
A0161	2	570	1	0	0	477	prime
A0161	2	571	1	0	0	611	prime
A0161	2	572	1	0	0	397	prime
A0161	2	573	5	0	1	344	prime
A0161	2	574	5	0	1	394	prime
A0161	2	575	1	0	0	411	prime
A0161	2	576	1	0	0	434	prime
A0161	2	577	9	1	0	423	prime
A0161	2	578	1	0	0	410	prime
A0161	2	579	9	1	0	-1	prime
A0161	2	580	5	0	1	310	prime
A0161	2	581	1	0	0	322	prime
A0161	2	582	1	0	0	408	prime
A0161	2	583	9	1	0	-1	prime
A0161	2	584	9	1	0	-1	prime
A0161	2	585	1	0	0	447	prime
A0161	2	586	1	0	0	311	prime
A0161	2	587	1	0	0	528	prime
A0161	2	588	1	0	0	283	prime
A0161	2	589	1	0	0	276	prime
A0161	2	590	9	1	0	261	prime
A0161	2	591	1	0	0	283	prime
A0161	2	592	1	0	0	246	prime
A0161	2	593	9	1	0	-1	prime
A0161	2	594	9	1	0	-1	prime
A0161	2	595	1	0	0	257	prime
A0161	2	596	9	1	0	375	prime
A0161	2	597	1	0	0	367	prime
A0161	2	598	1	0	0	316	prime
A0161	2	599	1	0	0	284	prime
A0161	2	600	1	0	0	305	prime
A0161	2	601	9	1	0	280	prime
A0161	2	602	1	0	0	-1	prime
A0161	2	603	1	0	0	349	prime
A0161	2	604	1	0	0	296	prime
A0161	2	605	1	0	0	345	prime
A0161	2	606	9	1	0	-1	prime
A0161	2	607	1	0	0	383	prime
A0161	2	608	1	0	0	510	prime
A0161	2	609	1	0	0	359	prime
A0161	2	610	1	0	0	395	prime
A0161	2	611	9	1	0	447	prime
A0161	2	612	1	0	0	441	prime
A0161	2	613	9	1	0	-1	prime
A0161	2	614	9	1	0	-1	prime
A0161	2	615	1	0	0	368	prime
A0161	2	616	5	0	1	382	prime
A0161	2	617	1	0	0	426	prime
A0161	2	618	9	1	0	-1	prime
A0161	2	619	1	0	0	312	prime
A0161	2	620	1	0	0	283	prime
A0161	2	621	5	0	1	222	prime
A0161	2	622	9	1	0	-1	prime
A0161	2	623	1	0	0	291	prime
A0161	2	624	1	0	0	286	prime
A0161	2	625	5	0	1	316	prime
A0161	2	626	1	0	0	291	prime
A0161	2	627	9	1	0	150	prime
A0161	2	628	1	0	0	365	prime
A0161	2	629	5	0	1	313	prime
A0161	2	630	1	0	0	251	prime
A0161	2	631	5	0	1	318	prime
A0161	2	632	9	1	0	-1	prime
A0161	2	633	1	0	0	339	prime
A0161	2	634	5	0	1	344	prime
A0161	2	635	1	0	0	318	prime
A0161	2	636	1	0	0	284	prime
A0161	2	637	1	0	0	277	prime
A0161	2	638	9	1	0	-1	prime
A0161	2	639	5	0	1	327	prime
A0161	2	640	5	0	1	295	prime
A0161	2	641	5	0	1	366	prime
A0161	2	642	1	0	0	257	prime
A0161	2	643	1	0	0	307	prime
A0161	2	644	1	0	0	275	prime
A0161	2	645	1	0	0	306	prime
A0161	2	646	9	1	0	-1	prime
A0161	2	647	1	0	0	282	prime
A0161	2	648	1	0	0	266	prime
A0161	2	649	5	0	1	285	prime
A0161	2	650	1	0	0	240	prime
A0161	2	651	5	0	1	320	prime
A0161	2	652	1	0	0	283	prime
A0161	2	653	9	1	0	-1	prime
A0161	2	654	9	1	0	338	prime
A0161	2	655	1	0	0	275	prime
A0161	2	656	5	0	1	266	prime
A0161	2	657	1	0	0	328	prime
A0161	2	658	5	0	1	287	prime
A0161	2	659	1	0	0	292	prime
A0161	2	660	1	0	0	266	prime
A0161	2	661	9	1	0	-1	prime
A0161	2	662	1	0	0	311	prime
A0161	2	663	1	0	0	323	prime
A0161	2	664	1	0	0	316	prime
A0161	2	665	1	0	0	378	prime
A0161	2	666	5	0	1	335	prime
A0161	2	667	1	0	0	319	prime
A0161	2	668	1	0	0	329	prime
A0161	2	669	1	0	0	265	prime
A0161	2	670	1	0	0	318	prime
A0161	2	671	1	0	0	247	prime
A0161	2	672	9	1	0	295	prime
A0161	2	673	1	0	0	505	prime
A0161	2	674	1	0	0	283	prime
A0161	2	675	5	0	1	376	prime
A0161	2	676	1	0	0	295	prime
A0161	2	677	9	1	0	-1	prime
A0161	2	678	9	1	0	-1	prime
A0161	2	679	1	0	0	429	prime
A0161	2	680	9	1	0	-1	prime
A0161	2	681	5	0	1	404	prime
A0161	2	682	5	0	1	303	prime
A0161	2	683	9	1	0	280	prime
A0161	2	684	1	0	0	287	prime
A0161	2	685	1	0	0	264	prime
A0161	2	686	1	0	0	289	prime
A0161	2	687	9	1	0	-1	prime
A0161	2	688	1	0	0	280	prime
A0161	2	689	1	0	0	276	prime
A0161	2	690	9	1	0	385	prime
A0161	2	691	5	0	1	297	prime
A0161	2	692	1	0	0	302	prime
A0161	2	693	1	0	0	313	prime
A0161	2	694	5	0	1	319	prime
A0161	2	695	5	0	1	339	prime
A0161	2	696	1	0	0	368	prime
A0161	2	697	1	0	0	309	prime
A0161	2	698	1	0	0	307	prime
A0161	2	699	9	1	0	-1	prime
A0161	2	700	1	0	0	383	prime
A0161	2	701	1	0	0	306	prime
A0161	2	702	1	0	0	356	prime
A0161	2	703	5	0	1	321	prime
A0161	2	704	1	0	0	330	prime
A0161	2	705	9	1	0	-1	prime
A0161	2	706	9	1	0	-1	prime
A0161	2	707	5	0	1	330	prime
A0161	2	708	1	0	0	275	prime
A0161	2	709	1	0	0	322	prime
A0161	2	710	1	0	0	-1	prime
A0161	2	711	1	0	0	305	prime
A0161	2	712	1	0	0	295	prime
A0161	2	713	1	0	0	392	prime
A0161	2	714	1	0	0	312	prime
A0161	2	715	1	0	0	345	prime
A0161	2	716	5	0	1	302	prime
A0161	2	717	1	0	0	339	prime
A0161	2	718	9	1	0	316	prime
A0161	2	719	1	0	0	315	prime
A0161	2	480	6	0	1	340	target
A0161	2	481	6	0	1	280	target
A0161	2	482	2	0	0	-1	target
A0161	2	483	10	1	0	-1	target
A0161	2	484	10	1	0	-1	target
A0161	2	485	10	1	0	-1	target
A0161	2	486	2	0	0	312	target
A0161	2	487	10	1	0	286	target
A0161	2	488	6	0	1	284	target
A0161	2	489	2	0	0	-1	target
A0161	2	490	2	0	0	-1	target
A0161	2	491	6	0	1	350	target
A0161	2	492	10	1	0	-1	target
A0161	2	493	6	0	1	260	target
A0161	2	494	10	1	0	295	target
A0161	2	495	10	1	0	-1	target
A0161	2	496	2	0	0	-1	target
A0161	2	497	10	1	0	-1	target
A0161	2	498	6	0	1	326	target
A0161	2	499	2	0	0	305	target
A0161	2	500	2	0	0	-1	target
A0161	2	501	6	0	1	298	target
A0161	2	502	10	1	0	-1	target
A0161	2	503	10	1	0	293	target
A0161	2	504	6	0	1	338	target
A0161	2	505	2	0	0	-1	target
A0161	2	506	2	0	0	287	target
A0161	2	507	2	0	0	-1	target
A0161	2	508	6	0	1	335	target
A0161	2	509	2	0	0	-1	target
A0161	2	510	2	0	0	304	target
A0161	2	511	2	0	0	-1	target
A0161	2	512	2	0	0	297	target
A0161	2	513	10	1	0	-1	target
A0161	2	514	6	0	1	286	target
A0161	2	515	2	0	0	288	target
A0161	2	516	6	0	1	290	target
A0161	2	517	10	1	0	284	target
A0161	2	518	2	0	0	-1	target
A0161	2	519	10	1	0	-1	target
A0161	2	520	2	0	0	-1	target
A0161	2	521	10	1	0	-1	target
A0161	2	522	2	0	0	-1	target
A0161	2	523	10	1	0	282	target
A0161	2	524	10	1	0	284	target
A0161	2	525	2	0	0	260	target
A0161	2	526	10	1	0	252	target
A0161	2	527	6	0	1	284	target
A0161	2	528	6	0	1	274	target
A0161	2	529	10	1	0	283	target
A0161	2	530	2	0	0	305	target
A0161	2	531	2	0	0	280	target
A0161	2	532	10	1	0	296	target
A0161	2	533	6	0	1	278	target
A0161	2	534	6	0	1	285	target
A0161	2	535	10	1	0	290	target
A0161	2	536	10	1	0	306	target
A0161	2	537	2	0	0	325	target
A0161	2	538	2	0	0	276	target
A0161	2	539	6	0	1	242	target
A0161	2	540	2	0	0	317	target
A0161	2	541	6	0	1	274	target
A0161	2	542	10	1	0	272	target
A0161	2	543	10	1	0	284	target
A0161	2	544	2	0	0	303	target
A0161	2	545	10	1	0	279	target
A0161	2	546	10	1	0	312	target
A0161	2	547	10	1	0	-1	target
A0161	2	548	6	0	1	305	target
A0161	2	549	2	0	0	286	target
A0161	2	550	10	1	0	-1	target
A0161	2	551	10	1	0	-1	target
A0161	2	552	2	0	0	-1	target
A0161	2	553	2	0	0	385	target
A0161	2	554	10	1	0	-1	target
A0161	2	555	6	0	1	303	target
A0161	2	556	2	0	0	261	target
A0161	2	557	2	0	0	359	target
A0161	2	558	10	1	0	321	target
A0161	2	559	10	1	0	-1	target
A0161	2	560	2	0	0	-1	target
A0161	2	561	10	1	0	-1	target
A0161	2	562	6	0	1	300	target
A0161	2	563	6	0	1	351	target
A0161	2	564	2	0	0	-1	target
A0161	2	565	6	0	1	387	target
A0161	2	566	10	1	0	-1	target
A0161	2	567	2	0	0	343	target
A0161	2	568	10	1	0	-1	target
A0161	2	569	2	0	0	-1	target
A0161	2	570	2	0	0	313	target
A0161	2	571	2	0	0	434	target
A0161	2	572	10	1	0	-1	target
A0161	2	573	6	0	1	282	target
A0161	2	574	6	0	1	360	target
A0161	2	575	2	0	0	289	target
A0161	2	576	10	1	0	-1	target
A0161	2	577	2	0	0	-1	target
A0161	2	578	10	1	0	261	target
A0161	2	579	2	0	0	-1	target
A0161	2	580	6	0	1	316	target
A0161	2	581	10	1	0	-1	target
A0161	2	582	10	1	0	377	target
A0161	2	583	2	0	0	-1	target
A0161	2	584	2	0	0	-1	target
A0161	2	585	10	1	0	319	target
A0161	2	586	2	0	0	343	target
A0161	2	587	10	1	0	288	target
A0161	2	588	10	1	0	290	target
A0161	2	589	2	0	0	329	target
A0161	2	590	2	0	0	-1	target
A0161	2	591	10	1	0	341	target
A0161	2	592	2	0	0	-1	target
A0161	2	593	2	0	0	-1	target
A0161	2	594	2	0	0	-1	target
A0161	2	595	10	1	0	-1	target
A0161	2	596	2	0	0	-1	target
A0161	2	597	10	1	0	-1	target
A0161	2	598	10	1	0	394	target
A0161	2	599	10	1	0	329	target
A0161	2	600	10	1	0	307	target
A0161	2	601	2	0	0	-1	target
A0161	2	602	10	1	0	-1	target
A0161	2	603	2	0	0	274	target
A0161	2	604	2	0	0	277	target
A0161	2	605	2	0	0	283	target
A0161	2	606	2	0	0	-1	target
A0161	2	607	2	0	0	252	target
A0161	2	608	2	0	0	362	target
A0161	2	609	2	0	0	271	target
A0161	2	610	10	1	0	362	target
A0161	2	611	2	0	0	-1	target
A0161	2	612	10	1	0	-1	target
A0161	2	613	2	0	0	-1	target
A0161	2	614	2	0	0	-1	target
A0161	2	615	2	0	0	361	target
A0161	2	616	6	0	1	290	target
A0161	2	617	2	0	0	319	target
A0161	2	618	2	0	0	-1	target
A0161	2	619	10	1	0	293	target
A0161	2	620	10	1	0	293	target
A0161	2	621	6	0	1	312	target
A0161	2	622	2	0	0	-1	target
A0161	2	623	2	0	0	-1	target
A0161	2	624	10	1	0	351	target
A0161	2	625	6	0	1	262	target
A0161	2	626	10	1	0	-1	target
A0161	2	627	2	0	0	-1	target
A0161	2	628	2	0	0	300	target
A0161	2	629	6	0	1	292	target
A0161	2	630	10	1	0	-1	target
A0161	2	631	6	0	1	269	target
A0161	2	632	2	0	0	-1	target
A0161	2	633	10	1	0	-1	target
A0161	2	634	6	0	1	302	target
A0161	2	635	10	1	0	-1	target
A0161	2	636	2	0	0	268	target
A0161	2	637	2	0	0	270	target
A0161	2	638	2	0	0	-1	target
A0161	2	639	6	0	1	333	target
A0161	2	640	6	0	1	276	target
A0161	2	641	6	0	1	337	target
A0161	2	642	10	1	0	271	target
A0161	2	643	10	1	0	293	target
A0161	2	644	2	0	0	293	target
A0161	2	645	10	1	0	317	target
A0161	2	646	2	0	0	-1	target
A0161	2	647	10	1	0	279	target
A0161	2	648	10	1	0	-1	target
A0161	2	649	6	0	1	288	target
A0161	2	650	2	0	0	280	target
A0161	2	651	6	0	1	268	target
A0161	2	652	2	0	0	283	target
A0161	2	653	2	0	0	-1	target
A0161	2	654	2	0	0	-1	target
A0161	2	655	10	1	0	286	target
A0161	2	656	6	0	1	284	target
A0161	2	657	10	1	0	-1	target
A0161	2	658	6	0	1	283	target
A0161	2	659	2	0	0	273	target
A0161	2	660	10	1	0	293	target
A0161	2	661	2	0	0	-1	target
A0161	2	662	10	1	0	-1	target
A0161	2	663	10	1	0	-1	target
A0161	2	664	10	1	0	-1	target
A0161	2	665	10	1	0	-1	target
A0161	2	666	6	0	1	305	target
A0161	2	667	10	1	0	290	target
A0161	2	668	10	1	0	-1	target
A0161	2	669	10	1	0	-1	target
A0161	2	670	2	0	0	283	target
A0161	2	671	10	1	0	293	target
A0161	2	672	2	0	0	-1	target
A0161	2	673	10	1	0	291	target
A0161	2	674	10	1	0	-1	target
A0161	2	675	6	0	1	347	target
A0161	2	676	10	1	0	-1	target
A0161	2	677	2	0	0	-1	target
A0161	2	678	2	0	0	-1	target
A0161	2	679	10	1	0	309	target
A0161	2	680	2	0	0	-1	target
A0161	2	681	6	0	1	293	target
A0161	2	682	6	0	1	258	target
A0161	2	683	2	0	0	-1	target
A0161	2	684	10	1	0	293	target
A0161	2	685	10	1	0	-1	target
A0161	2	686	10	1	0	-1	target
A0161	2	687	2	0	0	-1	target
A0161	2	688	10	1	0	340	target
A0161	2	689	10	1	0	-1	target
A0161	2	690	2	0	0	-1	target
A0161	2	691	6	0	1	340	target
A0161	2	692	10	1	0	-1	target
A0161	2	693	2	0	0	546	target
A0161	2	694	6	0	1	296	target
A0161	2	695	6	0	1	292	target
A0161	2	696	2	0	0	332	target
A0161	2	697	10	1	0	271	target
A0161	2	698	2	0	0	295	target
A0161	2	699	2	0	0	-1	target
A0161	2	700	2	0	0	327	target
A0161	2	701	10	1	0	318	target
A0161	2	702	10	1	0	-1	target
A0161	2	703	6	0	1	328	target
A0161	2	704	10	1	0	-1	target
A0161	2	705	2	0	0	-1	target
A0161	2	706	2	0	0	-1	target
A0161	2	707	6	0	1	289	target
A0161	2	708	10	1	0	-1	target
A0161	2	709	2	0	0	262	target
A0161	2	710	10	1	0	-1	target
A0161	2	711	10	1	0	307	target
A0161	2	712	10	1	0	-1	target
A0161	2	713	10	1	0	-1	target
A0161	2	714	2	0	0	307	target
A0161	2	715	10	1	0	268	target
A0161	2	716	6	0	1	300	target
A0161	2	717	10	1	0	-1	target
A0161	2	718	2	0	0	-1	target
A0161	2	719	10	1	0	290	target
subject	block	trial	trigger	word	priming	dur	ia
A0163	1	240	1	0	0	483	prime
A0163	1	241	9	1	0	-1	prime
A0163	1	242	1	0	0	1075	prime
A0163	1	243	1	0	0	991	prime
A0163	1	244	5	0	1	1238	prime
A0163	1	245	1	0	0	1226	prime
